,Mainline,Fork,Pr nr,Filename,Operation,File classification,Interesting
361,apache/kafka,linkedin/kafka,13758,connect/runtime/src/main/java/org/apache/kafka/connect/runtime/rest/resources/ConnectorsResource.java,MODIFIED,ED,1
368,apache/kafka,linkedin/kafka,13758,connect/runtime/src/test/java/org/apache/kafka/connect/runtime/isolation/DelegatingClassLoaderTest.java,MODIFIED,MO,1
369,apache/kafka,linkedin/kafka,13758,connect/runtime/src/test/java/org/apache/kafka/connect/runtime/isolation/SynchronizationTest.java,MODIFIED,MO,1
372,apache/kafka,linkedin/kafka,13758,connect/runtime/src/test/java/org/apache/kafka/connect/runtime/standalone/StandaloneHerderTest.java,MODIFIED,ED,1
374,apache/kafka,linkedin/kafka,13758,connect/runtime/src/test/java/org/apache/kafka/connect/util/clusters/EmbeddedConnectCluster.java,MODIFIED,MO,1
386,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/controller/ClientQuotaControlManager.java,MODIFIED,MO,1
387,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/controller/ConfigurationControlManager.java,MODIFIED,MO,1
388,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/controller/FeatureControlManager.java,MODIFIED,MO,1
392,apache/kafka,linkedin/kafka,13758,metadata/src/test/java/org/apache/kafka/controller/ClientQuotaControlManagerTest.java,MODIFIED,ED,1
407,apache/kafka,linkedin/kafka,13758,connect/json/src/main/java/org/apache/kafka/connect/json/JsonConverter.java,MODIFIED,MO,1
149,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/metadata/migration/KRaftMigrationDriver.java,None,NOT EXISTING,0
150,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/metadata/migration/MigrationDriverState.java,None,NOT EXISTING,0
151,apache/kafka,linkedin/kafka,13758,metadata/src/test/java/org/apache/kafka/metadata/migration/KRaftMigrationDriverTest.java,None,NOT EXISTING,0
152,apache/kafka,linkedin/kafka,13758,core/src/test/scala/integration/kafka/zk/ZkMigrationIntegrationTest.scala,None,OTHER EXT,0
153,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/metadata/migration/KRaftMigrationZkWriter.java,None,NOT EXISTING,0
154,apache/kafka,linkedin/kafka,13758,tests/kafkatest/tests/core/zookeeper_migration_test.py,None,NOT EXISTING,0
155,apache/kafka,linkedin/kafka,13758,.asf.yaml,None,OTHER EXT,0
156,apache/kafka,linkedin/kafka,13758,LICENSE-binary,None,OTHER EXT,0
157,apache/kafka,linkedin/kafka,13758,build.gradle,None,OTHER EXT,0
158,apache/kafka,linkedin/kafka,13758,checkstyle/import-control-core.xml,None,OTHER EXT,0
159,apache/kafka,linkedin/kafka,13758,checkstyle/import-control.xml,None,OTHER EXT,0
160,apache/kafka,linkedin/kafka,13758,checkstyle/suppressions.xml,None,OTHER EXT,0
161,apache/kafka,linkedin/kafka,13758,clients/src/main/java/org/apache/kafka/clients/consumer/ConsumerPartitionAssignor.java,None,NA,0
162,apache/kafka,linkedin/kafka,13758,clients/src/main/java/org/apache/kafka/clients/producer/Callback.java,None,NA,0
163,apache/kafka,linkedin/kafka,13758,clients/src/main/java/org/apache/kafka/common/config/AbstractConfig.java,None,NA,0
164,apache/kafka,linkedin/kafka,13758,clients/src/main/java/org/apache/kafka/common/config/ConfigDef.java,None,NA,0
166,apache/kafka,linkedin/kafka,13758,clients/src/main/java/org/apache/kafka/common/utils/ThreadUtils.java,None,NA,0
167,apache/kafka,linkedin/kafka,13758,clients/src/test/java/org/apache/kafka/clients/NetworkClientTest.java,None,NA,0
170,apache/kafka,linkedin/kafka,13758,clients/src/test/java/org/apache/kafka/clients/consumer/internals/FetcherTest.java,None,NA,0
171,apache/kafka,linkedin/kafka,13758,clients/src/test/java/org/apache/kafka/clients/producer/internals/SenderTest.java,None,NA,0
172,apache/kafka,linkedin/kafka,13758,clients/src/test/java/org/apache/kafka/common/config/AbstractConfigTest.java,None,NA,0
175,apache/kafka,linkedin/kafka,13758,clients/src/test/java/org/apache/kafka/common/network/SslTransportLayerTest.java,None,NA,0
177,apache/kafka,linkedin/kafka,13758,clients/src/test/java/org/apache/kafka/common/requests/RequestResponseTest.java,None,NA,0
178,apache/kafka,linkedin/kafka,13758,clients/src/test/java/org/apache/kafka/common/security/authenticator/SaslAuthenticatorTest.java,None,NA,0
181,apache/kafka,linkedin/kafka,13758,config/kraft/broker.properties,None,OTHER EXT,0
182,apache/kafka,linkedin/kafka,13758,config/kraft/controller.properties,None,OTHER EXT,0
183,apache/kafka,linkedin/kafka,13758,config/kraft/server.properties,None,OTHER EXT,0
184,apache/kafka,linkedin/kafka,13758,connect/mirror/src/main/java/org/apache/kafka/connect/mirror/MirrorConnectorConfig.java,None,NA,0
185,apache/kafka,linkedin/kafka,13758,connect/mirror/src/test/java/org/apache/kafka/connect/mirror/MirrorConnectorConfigTest.java,None,NA,0
187,apache/kafka,linkedin/kafka,13758,connect/runtime/src/main/java/org/apache/kafka/connect/runtime/ExactlyOnceWorkerSourceTask.java,None,NOT EXISTING,0
189,apache/kafka,linkedin/kafka,13758,connect/runtime/src/main/java/org/apache/kafka/connect/runtime/Worker.java,None,NA,0
190,apache/kafka,linkedin/kafka,13758,connect/runtime/src/main/java/org/apache/kafka/connect/runtime/distributed/DistributedHerder.java,None,NA,0
195,apache/kafka,linkedin/kafka,13758,connect/runtime/src/main/java/org/apache/kafka/connect/storage/KafkaTopicBasedBackingStore.java,None,NOT EXISTING,0
197,apache/kafka,linkedin/kafka,13758,connect/runtime/src/main/java/org/apache/kafka/connect/util/KafkaBasedLog.java,None,NA,0
199,apache/kafka,linkedin/kafka,13758,connect/runtime/src/test/java/org/apache/kafka/connect/runtime/ExactlyOnceWorkerSourceTaskTest.java,None,NOT EXISTING,0
201,apache/kafka,linkedin/kafka,13758,connect/runtime/src/test/java/org/apache/kafka/connect/storage/KafkaConfigBackingStoreTest.java,None,NA,0
202,apache/kafka,linkedin/kafka,13758,connect/runtime/src/test/java/org/apache/kafka/connect/storage/KafkaOffsetBackingStoreTest.java,None,NA,0
205,apache/kafka,linkedin/kafka,13758,core/src/main/java/kafka/log/remote/RemoteLogManager.java,None,NOT EXISTING,0
206,apache/kafka,linkedin/kafka,13758,core/src/main/java/kafka/log/remote/RemoteLogReader.java,None,NOT EXISTING,0
207,apache/kafka,linkedin/kafka,13758,core/src/main/java/kafka/server/builders/ReplicaManagerBuilder.java,None,NOT EXISTING,0
208,apache/kafka,linkedin/kafka,13758,core/src/main/scala/kafka/cluster/Partition.scala,None,OTHER EXT,0
209,apache/kafka,linkedin/kafka,13758,core/src/main/scala/kafka/migration/MigrationPropagator.scala,None,OTHER EXT,0
210,apache/kafka,linkedin/kafka,13758,core/src/main/scala/kafka/security/authorizer/AclAuthorizer.scala,None,OTHER EXT,0
211,apache/kafka,linkedin/kafka,13758,core/src/main/scala/kafka/server/ApiVersionManager.scala,None,OTHER EXT,0
212,apache/kafka,linkedin/kafka,13758,core/src/main/scala/kafka/server/BrokerServer.scala,None,OTHER EXT,0
213,apache/kafka,linkedin/kafka,13758,core/src/main/scala/kafka/server/ControllerApis.scala,None,OTHER EXT,0
214,apache/kafka,linkedin/kafka,13758,core/src/main/scala/kafka/server/DelayedFetch.scala,None,OTHER EXT,0
215,apache/kafka,linkedin/kafka,13758,core/src/main/scala/kafka/server/DelayedRemoteFetch.scala,None,OTHER EXT,0
216,apache/kafka,linkedin/kafka,13758,core/src/main/scala/kafka/server/KafkaServer.scala,None,OTHER EXT,0
217,apache/kafka,linkedin/kafka,13758,core/src/main/scala/kafka/server/ReplicaManager.scala,None,OTHER EXT,0
218,apache/kafka,linkedin/kafka,13758,core/src/main/scala/kafka/server/SharedServer.scala,None,OTHER EXT,0
219,apache/kafka,linkedin/kafka,13758,core/src/main/scala/kafka/server/metadata/OffsetTrackingListener.scala,None,OTHER EXT,0
220,apache/kafka,linkedin/kafka,13758,core/src/main/scala/kafka/tools/TestRaftRequestHandler.scala,None,OTHER EXT,0
221,apache/kafka,linkedin/kafka,13758,core/src/main/scala/kafka/tools/TestRaftServer.scala,None,OTHER EXT,0
222,apache/kafka,linkedin/kafka,13758,core/src/main/scala/kafka/utils/CoreUtils.scala,None,OTHER EXT,0
223,apache/kafka,linkedin/kafka,13758,core/src/main/scala/kafka/utils/PasswordEncoder.scala,None,OTHER EXT,0
224,apache/kafka,linkedin/kafka,13758,core/src/main/scala/kafka/utils/Pool.scala,None,OTHER EXT,0
225,apache/kafka,linkedin/kafka,13758,core/src/main/scala/kafka/utils/VerifiableProperties.scala,None,OTHER EXT,0
226,apache/kafka,linkedin/kafka,13758,core/src/test/java/kafka/log/remote/RemoteLogManagerTest.java,None,NOT EXISTING,0
227,apache/kafka,linkedin/kafka,13758,core/src/test/java/kafka/log/remote/RemoteLogReaderTest.java,None,NOT EXISTING,0
228,apache/kafka,linkedin/kafka,13758,core/src/test/scala/integration/kafka/api/PlaintextAdminIntegrationTest.scala,None,OTHER EXT,0
229,apache/kafka,linkedin/kafka,13758,core/src/test/scala/integration/kafka/server/DelayedFetchTest.scala,None,OTHER EXT,0
230,apache/kafka,linkedin/kafka,13758,core/src/test/scala/integration/kafka/server/DelayedRemoteFetchTest.scala,None,OTHER EXT,0
231,apache/kafka,linkedin/kafka,13758,core/src/test/scala/integration/kafka/server/GssapiAuthenticationTest.scala,None,OTHER EXT,0
232,apache/kafka,linkedin/kafka,13758,core/src/test/scala/unit/kafka/coordinator/group/GroupMetadataTest.scala,None,OTHER EXT,0
233,apache/kafka,linkedin/kafka,13758,core/src/test/scala/unit/kafka/security/authorizer/AuthorizerTest.scala,None,OTHER EXT,0
234,apache/kafka,linkedin/kafka,13758,core/src/test/scala/unit/kafka/server/AbstractApiVersionsRequestTest.scala,None,OTHER EXT,0
235,apache/kafka,linkedin/kafka,13758,core/src/test/scala/unit/kafka/server/ApiVersionsRequestTest.scala,None,OTHER EXT,0
236,apache/kafka,linkedin/kafka,13758,core/src/test/scala/unit/kafka/server/ListOffsetsRequestTest.scala,None,OTHER EXT,0
237,apache/kafka,linkedin/kafka,13758,core/src/test/scala/unit/kafka/server/ReplicaManagerQuotasTest.scala,None,OTHER EXT,0
238,apache/kafka,linkedin/kafka,13758,core/src/test/scala/unit/kafka/utils/CoreUtilsTest.scala,None,OTHER EXT,0
239,apache/kafka,linkedin/kafka,13758,core/src/test/scala/unit/kafka/utils/PasswordEncoderTest.scala,None,OTHER EXT,0
240,apache/kafka,linkedin/kafka,13758,core/src/test/scala/unit/kafka/zk/migration/ZkAclMigrationClientTest.scala,None,OTHER EXT,0
241,apache/kafka,linkedin/kafka,13758,docs/configuration.html,None,OTHER EXT,0
242,apache/kafka,linkedin/kafka,13758,docs/security.html,None,OTHER EXT,0
243,apache/kafka,linkedin/kafka,13758,docs/streams/developer-guide/manage-topics.html,None,OTHER EXT,0
244,apache/kafka,linkedin/kafka,13758,docs/toc.html,None,OTHER EXT,0
245,apache/kafka,linkedin/kafka,13758,docs/upgrade.html,None,OTHER EXT,0
246,apache/kafka,linkedin/kafka,13758,examples/README,None,OTHER EXT,0
247,apache/kafka,linkedin/kafka,13758,examples/README.md,None,OTHER EXT,0
252,apache/kafka,linkedin/kafka,13758,gradle/dependencies.gradle,None,OTHER EXT,0
253,apache/kafka,linkedin/kafka,13758,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/RecordHelpers.java,None,NOT EXISTING,0
254,apache/kafka,linkedin/kafka,13758,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/assignor/RangeAssignor.java,None,NOT EXISTING,0
255,apache/kafka,linkedin/kafka,13758,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/consumer/ConsumerGroupMember.java,None,NOT EXISTING,0
256,apache/kafka,linkedin/kafka,13758,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/consumer/CurrentAssignmentBuilder.java,None,NOT EXISTING,0
257,apache/kafka,linkedin/kafka,13758,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/generic/GenericGroup.java,None,NOT EXISTING,0
258,apache/kafka,linkedin/kafka,13758,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/generic/GenericGroupMember.java,None,NOT EXISTING,0
259,apache/kafka,linkedin/kafka,13758,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/generic/GenericGroupState.java,None,NOT EXISTING,0
260,apache/kafka,linkedin/kafka,13758,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/generic/Protocol.java,None,NOT EXISTING,0
261,apache/kafka,linkedin/kafka,13758,group-coordinator/src/main/java/org/apache/kafka/coordinator/group/runtime/Timer.java,None,NOT EXISTING,0
262,apache/kafka,linkedin/kafka,13758,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/AssignmentTestUtil.java,None,NOT EXISTING,0
263,apache/kafka,linkedin/kafka,13758,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/RecordHelpersTest.java,None,NOT EXISTING,0
264,apache/kafka,linkedin/kafka,13758,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/assignor/RangeAssignorTest.java,None,NOT EXISTING,0
265,apache/kafka,linkedin/kafka,13758,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/consumer/AssignmentTest.java,None,NOT EXISTING,0
266,apache/kafka,linkedin/kafka,13758,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/consumer/ConsumerGroupMemberTest.java,None,NOT EXISTING,0
267,apache/kafka,linkedin/kafka,13758,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/consumer/CurrentAssignmentBuilderTest.java,None,NOT EXISTING,0
268,apache/kafka,linkedin/kafka,13758,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/consumer/TargetAssignmentBuilderTest.java,None,NOT EXISTING,0
269,apache/kafka,linkedin/kafka,13758,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/generic/GenericGroupMemberTest.java,None,NOT EXISTING,0
270,apache/kafka,linkedin/kafka,13758,group-coordinator/src/test/java/org/apache/kafka/coordinator/group/generic/GenericGroupTest.java,None,NOT EXISTING,0
271,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/controller/QuorumController.java,None,NA,0
272,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/image/AclsImage.java,None,NOT EXISTING,0
276,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/image/ConfigurationDelta.java,None,NA,0
280,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/image/FeaturesImage.java,None,NA,0
281,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/image/MetadataImage.java,None,NA,0
282,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/image/ProducerIdsDelta.java,None,NOT EXISTING,0
283,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/image/ProducerIdsImage.java,None,NOT EXISTING,0
284,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/image/ScramImage.java,None,NOT EXISTING,0
287,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/image/loader/MetadataLoader.java,None,NOT EXISTING,0
288,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/image/node/AclsImageByIdNode.java,None,NOT EXISTING,0
289,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/image/node/AclsImageNode.java,None,NOT EXISTING,0
290,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/image/node/ClientQuotaImageNode.java,None,NOT EXISTING,0
291,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/image/node/ClientQuotasImageNode.java,None,NOT EXISTING,0
292,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/image/node/ClusterImageNode.java,None,NOT EXISTING,0
293,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/image/node/ConfigurationImageNode.java,None,NOT EXISTING,0
294,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/image/node/ConfigurationsImageNode.java,None,NOT EXISTING,0
295,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/image/node/FeaturesImageNode.java,None,NOT EXISTING,0
296,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/image/node/MetadataImageNode.java,None,NOT EXISTING,0
297,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/image/node/MetadataLeafNode.java,None,NOT EXISTING,0
298,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/image/node/MetadataNode.java,None,NOT EXISTING,0
299,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/image/node/ProducerIdsImageNode.java,None,NOT EXISTING,0
300,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/image/node/ProvenanceNode.java,None,NOT EXISTING,0
301,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/image/node/ScramCredentialDataNode.java,None,NOT EXISTING,0
302,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/image/node/ScramImageNode.java,None,NOT EXISTING,0
303,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/image/node/ScramMechanismNode.java,None,NOT EXISTING,0
304,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/image/node/TopicImageNode.java,None,NOT EXISTING,0
305,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/image/node/TopicsImageByIdNode.java,None,NOT EXISTING,0
306,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/image/node/TopicsImageByNameNode.java,None,NOT EXISTING,0
307,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/image/node/TopicsImageNode.java,None,NOT EXISTING,0
308,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/image/node/printer/MetadataNodePrinter.java,None,NOT EXISTING,0
309,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/image/node/printer/MetadataNodeRedactionCriteria.java,None,NOT EXISTING,0
310,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/image/node/printer/NodeStringifier.java,None,NOT EXISTING,0
311,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/metadata/FinalizedControllerFeatures.java,None,NOT EXISTING,0
312,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/metadata/authorizer/StandardAuthorizer.java,None,NOT EXISTING,0
313,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/metadata/migration/LegacyPropagator.java,None,NOT EXISTING,0
314,apache/kafka,linkedin/kafka,13758,metadata/src/main/java/org/apache/kafka/metadata/util/SnapshotFileReader.java,None,NOT EXISTING,0
315,apache/kafka,linkedin/kafka,13758,metadata/src/test/java/org/apache/kafka/controller/QuorumControllerTest.java,None,NA,0
317,apache/kafka,linkedin/kafka,13758,metadata/src/test/java/org/apache/kafka/image/loader/MetadataLoaderTest.java,None,NOT EXISTING,0
318,apache/kafka,linkedin/kafka,13758,metadata/src/test/java/org/apache/kafka/image/node/ClientQuotasImageNodeTest.java,None,NOT EXISTING,0
319,apache/kafka,linkedin/kafka,13758,metadata/src/test/java/org/apache/kafka/image/node/ConfigurationImageNodeTest.java,None,NOT EXISTING,0
320,apache/kafka,linkedin/kafka,13758,metadata/src/test/java/org/apache/kafka/image/node/ConfigurationsImageNodeTest.java,None,NOT EXISTING,0
